Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,7944.00,231.6
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,14820.00,191.1
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,2164.00,155
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,3581.00,149.3
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,6417.00,199.3
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,2721.00,149.7
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Jersey,18840.00,162.3
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Mexico,3896.00,151.4
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New York,44092.00,171.2
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Carolina,18808.00,156.5
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Dakota,1326.00,137.8
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,28008.00,186.2
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,10772.00,237.2
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,6942.00,134
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,32312.00,176
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,2339.00,155.7
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,10418.00,172
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,1710.00,150.1
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,16019.00,202.2
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,45346.00,169.2
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,3749.00,150.2
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1332.00,152.5
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,14861.00,154.5
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,11582.00,138.8
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,4849.00,192
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,11860.00,157.6
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,1001.00,148.9
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,55672.00,14.3
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,1176.00,20.2
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,66.00,11.7
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,876.00,10.1
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,720.00,19.8
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,6340.00,14.6
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,577.00,10.1
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,675.00,13.1
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,184.00,14.9
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,79.00,11.4
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,3057.00,9.6
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1400.00,13.8
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,637.00,29.6
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,255.00,13.7
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2402.00,15.6
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1078.00,13.8
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Iowa,578.00,13.2
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kansas,546.00,15
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kentucky,932.00,18.1
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,785.00,15.1
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,301.00,15.2
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,990.00,14
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,1433.00,15.9
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,1798.00,14.2
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,697.00,9.9
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,782.00,23
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1281.00,16.7
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,185.00,13.3
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,393.00,16.2
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,636.00,19.6
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,230.00,13.1
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,1337.00,11.7
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Mexico,338.00,13.6
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New York,4517.00,17.7
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Carolina,2076.00,17.5
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Dakota,147.00,15.3
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Ohio,2243.00,14.9
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oklahoma,625.00,13.9
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oregon,573.00,11.1
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,2718.00,14.6
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Rhode Island,206.00,13.9
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Carolina,723.00,12.3
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,217.00,19
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1656.00,21.3
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,2954.00,11.2
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,334.00,13.3
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,86.00,9.7
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1245.00,13.1
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,1041.00,12.6
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,458.00,18.2
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,974.00,12.9
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,115.00,17.5
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,United States,47173.00,14
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alabama,836.00,16.6
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,200.00,27
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,1327.00,18.2
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arkansas,631.00,20.8
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,California,4312.00,10.5
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Colorado,1181.00,20.3
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,405.00,10.5
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,112.00,11.6
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,District of Columbia,47.00,6.6
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Florida,3227.00,14
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Georgia,1451.00,13.6
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Hawaii,227.00,15.2
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Idaho,392.00,23.2
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Illinois,1474.00,11.2
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Indiana,1092.00,16.3
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Iowa,479.00,15
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kansas,553.00,19.1
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kentucky,770.00,16.9
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Louisiana,720.00,15.2
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maine,274.00,18.9
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maryland,630.00,9.9
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Massachusetts,682.00,9.5
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan,1457.00,14.1
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,783.00,13.9
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,445.00,15
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Missouri,1151.00,18.5
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Montana,311.00,28.9
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nebraska,275.00,14.7
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nevada,627.00,20.3
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Hampshire,265.00,18.9
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Jersey,795.00,8.3
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Mexico,491.00,23.3
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New York,1696.00,8.1
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Carolina,1521.00,14.3
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Dakota,154.00,20.1
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Ohio,1740.00,14.8
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oklahoma,756.00,19.1
2007,All Causes,All causes,Pennsylvania,125104.00,793.2
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oregon,825.00,19
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Pennsylvania,2030.00,15
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Rhode Island,129.00,11.8
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Carolina,838.00,16.3
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,191.00,22.5
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,1166.00,16.8
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Texas,3778.00,13.4
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Utah,663.00,22.7
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Vermont,112.00,18.3
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Virginia,1179.00,13.4
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Washington,1297.00,16.9
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,West Virginia,393.00,21.1
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wisconsin,926.00,15.4
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wyoming,157.00,26.9
2017,Malignant neoplasms (C00-C97),Cancer,United States,599108.00,152.5
2017,Malignant neoplasms (C00-C97),Cancer,Alabama,10410.00,170
2017,Malignant neoplasms (C00-C97),Cancer,Alaska,926.00,139.2
2017,Malignant neoplasms (C00-C97),Cancer,Arizona,12008.00,135.8
2017,Malignant neoplasms (C00-C97),Cancer,Arkansas,6517.00,173.6
2017,Malignant neoplasms (C00-C97),Cancer,California,59516.00,136.8
2017,Malignant neoplasms (C00-C97),Cancer,Colorado,7829.00,131
2017,Malignant neoplasms (C00-C97),Cancer,Connecticut,6608.00,139.6
2017,Malignant neoplasms (C00-C97),Cancer,Delaware,2085.00,160.4
2017,Malignant neoplasms (C00-C97),Cancer,District of Columbia,1031.00,152.8
2017,Malignant neoplasms (C00-C97),Cancer,Florida,45131.00,145.9
2017,Malignant neoplasms (C00-C97),Cancer,Georgia,17135.00,154.9
2017,Malignant neoplasms (C00-C97),Cancer,Hawaii,2456.00,128.6
2017,Malignant neoplasms (C00-C97),Cancer,Idaho,3020.00,153.2
2017,Malignant neoplasms (C00-C97),Cancer,Illinois,24150.00,157.9
2017,Malignant neoplasms (C00-C97),Cancer,Indiana,13462.00,170
2017,Malignant neoplasms (C00-C97),Cancer,Iowa,6449.00,158
2017,Malignant neoplasms (C00-C97),Cancer,Kansas,5494.00,157.2
2017,Malignant neoplasms (C00-C97),Cancer,Kentucky,10145.00,185.7
2017,Malignant neoplasms (C00-C97),Cancer,Louisiana,9513.00,174.9
2017,Malignant neoplasms (C00-C97),Cancer,Maine,3391.00,170.8
2017,Malignant neoplasms (C00-C97),Cancer,Maryland,10796.00,151.5
2017,Malignant neoplasms (C00-C97),Cancer,Massachusetts,12934.00,149.3
2017,Malignant neoplasms (C00-C97),Cancer,Michigan,20671.00,161.3
2017,Malignant neoplasms (C00-C97),Cancer,Minnesota,9896.00,146.8
2017,Malignant neoplasms (C00-C97),Cancer,Mississippi,6526.00,183.1
2017,Malignant neoplasms (C00-C97),Cancer,Missouri,12971.00,167.3
2017,Malignant neoplasms (C00-C97),Cancer,Montana,2145.00,152.6
2017,Malignant neoplasms (C00-C97),Cancer,Nebraska,3502.00,152.6
2017,Malignant neoplasms (C00-C97),Cancer,Nevada,5283.00,155.3
2017,Malignant neoplasms (C00-C97),Cancer,New Hampshire,2760.00,153.5
2017,Malignant neoplasms (C00-C97),Cancer,New Jersey,16264.00,144.6
2017,Malignant neoplasms (C00-C97),Cancer,New Mexico,3620.00,138.3
2017,Malignant neoplasms (C00-C97),Cancer,New York,34956.00,141.2
2017,Malignant neoplasms (C00-C97),Cancer,North Carolina,19474.00,157.1
2017,Malignant neoplasms (C00-C97),Cancer,North Dakota,1280.00,142.6
2017,Malignant neoplasms (C00-C97),Cancer,Ohio,25643.00,171.2
2017,Malignant neoplasms (C00-C97),Cancer,Oklahoma,8203.00,177.3
2017,Malignant neoplasms (C00-C97),Cancer,Oregon,8083.00,154.2
2017,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,28387.00,161
2017,Malignant neoplasms (C00-C97),Cancer,Rhode Island,2154.00,154.2
2017,Malignant neoplasms (C00-C97),Cancer,South Carolina,10356.00,162.7
2017,Malignant neoplasms (C00-C97),Cancer,South Dakota,1715.00,156.9
2017,Malignant neoplasms (C00-C97),Cancer,Tennessee,14302.00,173.4
2017,Malignant neoplasms (C00-C97),Cancer,Texas,40668.00,146.5
2017,Malignant neoplasms (C00-C97),Cancer,Utah,3161.00,120.3
2017,Malignant neoplasms (C00-C97),Cancer,Vermont,1434.00,164.5
2017,Malignant neoplasms (C00-C97),Cancer,Virginia,15064.00,152.6
2017,Malignant neoplasms (C00-C97),Cancer,Washington,12664.00,148.4
2017,Malignant neoplasms (C00-C97),Cancer,West Virginia,4654.00,179.4
2017,Malignant neoplasms (C00-C97),Cancer,Wisconsin,11318.00,153.2
2017,Malignant neoplasms (C00-C97),Cancer,Wyoming,948.00,136.1
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,United States,50633.00,13
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,980.00,16.5
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,54.00,9.9
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,540.00,6.2
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,725.00,19.7
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,California,3887.00,8.9
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Colorado,503.00,8.9
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,554.00,11.2
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Delaware,205.00,16.1
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,District of Columbia,67.00,10
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Florida,3172.00,10.1
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Georgia,1942.00,18.6
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Hawaii,208.00,10.7
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Idaho,170.00,9
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Illinois,2565.00,16.8
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Indiana,1440.00,18.5
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Iowa,367.00,8.8
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kansas,541.00,15
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kentucky,1024.00,19.4
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Louisiana,1076.00,20.6
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maine,260.00,13
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maryland,830.00,11.9
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Massachusetts,1193.00,13.4
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan,1874.00,14.7
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,537.00,7.7
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,741.00,21.7
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Missouri,1515.00,19.6
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Montana,129.00,9.2
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nebraska,226.00,9.5
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nevada,299.00,9
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Hampshire,169.00,9.4
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Jersey,1591.00,13.9
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Mexico,330.00,12.9
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New York,2296.00,9.1
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Carolina,2040.00,17.1
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Dakota,122.00,12.9
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Ohio,2237.00,15
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oklahoma,461.00,10.2
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oregon,377.00,7.3
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Pennsylvania,2898.00,15.9
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Rhode Island,176.00,11.6
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Carolina,950.00,15.5
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Dakota,75.00,6.8
